spliceName	chrom	strand	start	end	CT
ENSRNOG00000002054:J036	chr14	+	3234876	3235350	6
ENSRNOG00000002054:J037	chr14	+	3235457	3236003	8
ENSRNOG00000002054:J038	chr14	+	3236067	3245972	23
ENSRNOG00000002054:J039	chr14	+	3246096	3247203	16
ENSRNOG00000002054:J040	chr14	+	3247286	3247490	10
ENSRNOG00000002055:J012	chr14	+	33109367	33110576	27
ENSRNOG00000002055:J013	chr14	+	33110741	33111740	22
ENSRNOG00000002055:J014	chr14	+	33111946	33113605	27
ENSRNOG00000002055:J015	chr14	+	33113737	33117583	23
ENSRNOG00000002055:J016	chr14	+	33117700	33117933	0
ENSRNOG00000002055:J017	chr14	+	33117700	33121112	14
ENSRNOG00000002055:J018	chr14	+	33117700	33123787	0
ENSRNOG00000002055:J019	chr14	+	33121230	33123787	10
ENSRNOG00000002057:J009	chr14	+	7618398	7628436	1
ENSRNOG00000002057:J010	chr14	+	7628555	7629157	1
ENSRNOG00000002057:J011	chr14	+	7628555	7671871	0
ENSRNOG00000002057:J012	chr14	+	7629246	7676816	0
ENSRNOG00000002057:J013	chr14	+	7671960	7676816	0
ENSRNOG00000002057:J014	chr14	+	7676989	7680718	2
ENSRNOG00000002057:J015	chr14	+	7680876	7682180	0
ENSRNOG00000002061:J052	chr14	-	7689216	7692328	2
ENSRNOG00000002061:J053	chr14	-	7692391	7693339	3
ENSRNOG00000002061:J054	chr14	-	7693555	7695831	1
ENSRNOG00000002061:J055	chr14	-	7696169	7697227	5
ENSRNOG00000002061:J056	chr14	-	7697318	7698733	1
ENSRNOG00000002061:J057	chr14	-	7698882	7701519	1
ENSRNOG00000002061:J058	chr14	-	7701623	7704860	5
ENSRNOG00000002061:J059	chr14	-	7704898	7708073	5
ENSRNOG00000002061:J060	chr14	-	7708159	7708891	1
ENSRNOG00000002061:J061	chr14	-	7709029	7709617	0
ENSRNOG00000002061:J062	chr14	-	7709711	7712607	0
ENSRNOG00000002061:J063	chr14	-	7712669	7714742	0
ENSRNOG00000002061:J064	chr14	-	7714813	7717841	1
ENSRNOG00000002061:J065	chr14	-	7718052	7718150	0
ENSRNOG00000002061:J066	chr14	-	7718322	7719437	0
ENSRNOG00000002061:J067	chr14	-	7719596	7722626	0
ENSRNOG00000002061:J068	chr14	-	7722804	7724151	4
ENSRNOG00000002061:J069	chr14	-	7724483	7725801	4
ENSRNOG00000002061:J070	chr14	-	7725900	7726008	1
ENSRNOG00000002061:J071	chr14	-	7726223	7728198	1
ENSRNOG00000002061:J072	chr14	-	7728361	7729033	0
ENSRNOG00000002061:J073	chr14	-	7729119	7730114	3
ENSRNOG00000002061:J074	chr14	-	7730208	7731581	0
ENSRNOG00000002061:J075	chr14	-	7731713	7732593	1
ENSRNOG00000002061:J076	chr14	-	7733051	7737745	0
ENSRNOG00000002061:J077	chr14	-	7733051	7738082	0
ENSRNOG00000002061:J078	chr14	-	7737877	7738574	0
ENSRNOG00000002061:J079	chr14	-	7738214	7738574	0
ENSRNOG00000002061:J080	chr14	-	7738682	7739129	5
ENSRNOG00000002061:J081	chr14	-	7739219	7745272	2
ENSRNOG00000002061:J082	chr14	-	7745329	7746817	0
ENSRNOG00000002061:J083	chr14	-	7746912	7747056	2
ENSRNOG00000002061:J084	chr14	-	7747471	7751879	1
ENSRNOG00000002061:J085	chr14	-	7752042	7754621	4
ENSRNOG00000002061:J086	chr14	-	7754804	7756365	1
ENSRNOG00000002061:J087	chr14	-	7756518	7757453	0
ENSRNOG00000002061:J088	chr14	-	7757592	7759112	1
ENSRNOG00000002061:J089	chr14	-	7759266	7760123	4
ENSRNOG00000002061:J090	chr14	-	7760304	7760399	1
ENSRNOG00000002061:J091	chr14	-	7760474	7762496	3
ENSRNOG00000002061:J092	chr14	-	7762719	7767663	4
ENSRNOG00000002061:J093	chr14	-	7767745	7768809	5
ENSRNOG00000002061:J094	chr14	-	7768905	7782501	4
ENSRNOG00000002061:J095	chr14	-	7783047	7796208	0
ENSRNOG00000002061:J096	chr14	-	7796296	7798180	0
ENSRNOG00000002061:J097	chr14	-	7798366	7801592	1
ENSRNOG00000002061:J098	chr14	-	7801658	7810024	1
ENSRNOG00000002061:J099	chr14	-	7810203	7824094	2
ENSRNOG00000002061:J100	chr14	-	7824214	7863352	0
ENSRNOG00000002070:J016	chr14	-	14951628	14951630	0
ENSRNOG00000002070:J017	chr14	-	14951693	14951697	0
ENSRNOG00000002070:J018	chr14	-	14951708	14953670	0
ENSRNOG00000002070:J019	chr14	-	14953752	14975369	0
ENSRNOG00000002070:J020	chr14	-	14975476	14982593	0
ENSRNOG00000002070:J021	chr14	-	14982705	14986609	0
ENSRNOG00000002070:J022	chr14	-	14986681	14987795	0
ENSRNOG00000002070:J023	chr14	-	14987879	14989844	0
ENSRNOG00000002070:J024	chr14	-	14990106	15002226	0
ENSRNOG00000002070:J025	chr14	-	15002341	15008088	0
ENSRNOG00000002073:J025	chr14	-	3406099	3409971	0
ENSRNOG00000002073:J026	chr14	-	3410161	3410860	4
ENSRNOG00000002073:J027	chr14	-	3411066	3411701	1
ENSRNOG00000002073:J028	chr14	-	3411799	3418545	1
ENSRNOG00000002073:J029	chr14	-	3418720	3419424	4
ENSRNOG00000002073:J030	chr14	-	3419486	3428700	0
ENSRNOG00000002073:J031	chr14	-	3428875	3428921	0
ENSRNOG00000002073:J032	chr14	-	3428883	3428949	1
ENSRNOG00000002073:J033	chr14	-	3428945	3428950	0
ENSRNOG00000002073:J034	chr14	-	3429075	3429192	0
ENSRNOG00000002073:J035	chr14	-	3429473	3429687	0
ENSRNOG00000002073:J036	chr14	-	3429857	3431199	0
ENSRNOG00000002073:J037	chr14	-	3431388	3432186	0
ENSRNOG00000002073:J038	chr14	-	3432315	3438190	0
ENSRNOG00000002073:J039	chr14	-	3438541	3439775	0
ENSRNOG00000002073:J040	chr14	-	3439948	3442870	0
ENSRNOG00000002073:J041	chr14	-	3442985	3444135	0
ENSRNOG00000002073:J042	chr14	-	3444273	3446422	0
ENSRNOG00000002073:J043	chr14	-	3446662	3447240	0
ENSRNOG00000002073:J044	chr14	-	3447380	3462484	0
ENSRNOG00000002074:J011	chr14	-	33136281	33136282	0
ENSRNOG00000002074:J012	chr14	-	33136327	33136329	0
ENSRNOG00000002074:J013	chr14	-	33137684	33143364	3
ENSRNOG00000002074:J014	chr14	-	33143448	33149614	14
ENSRNOG00000002074:J015	chr14	-	33150517	33164062	0
ENSRNOG00000002075:J013	chr14	+	15059526	15086542	0
ENSRNOG00000002075:J014	chr14	+	15086664	15089349	33
ENSRNOG00000002075:J015	chr14	+	15089536	15091389	11
ENSRNOG00000002075:J016	chr14	+	15091475	15112119	17
ENSRNOG00000002075:J017	chr14	+	15112209	15120998	13
ENSRNOG00000002075:J018	chr14	+	15121067	15124869	14
ENSRNOG00000002075:J019	chr14	+	15125027	15127141	16
ENSRNOG00000002075:J020	chr14	+	15127296	15133876	17
ENSRNOG00000002075:J021	chr14	+	15134028	15137152	16
ENSRNOG00000002075:J022	chr14	+	15137380	15140828	15
ENSRNOG00000002075:J023	chr14	+	15141031	15143708	9
ENSRNOG00000002079:J015	chr14	+	8080664	8085655	0
ENSRNOG00000002079:J016	chr14	+	8085770	8223474	1
ENSRNOG00000002079:J017	chr14	+	8223573	8242584	1
ENSRNOG00000002079:J018	chr14	+	8242754	8288106	2
ENSRNOG00000002079:J019	chr14	+	8288236	8293023	0
ENSRNOG00000002079:J020	chr14	+	8293082	8294144	1
ENSRNOG00000002079:J021	chr14	+	8294283	8294940	2
ENSRNOG00000002079:J022	chr14	+	8295106	8297496	3
ENSRNOG00000002079:J023	chr14	+	8297568	8316109	3
ENSRNOG00000002079:J024	chr14	+	8316292	8319331	12
ENSRNOG00000002079:J025	chr14	+	8319456	8353992	6
ENSRNOG00000002079:J026	chr14	+	8354056	8355763	7
ENSRNOG00000002079:J027	chr14	+	8355841	8367275	2
ENSRNOG00000002085:J010	chr14	-	33390779	33391071	0
ENSRNOG00000002085:J011	chr14	-	33391247	33392427	0
ENSRNOG00000002085:J012	chr14	-	33392559	33394420	0
ENSRNOG00000002085:J013	chr14	-	33394523	33395942	1
ENSRNOG00000002085:J014	chr14	-	33396080	33401856	0
ENSRNOG00000002085:J015	chr14	-	33401985	33405168	0
ENSRNOG00000002085:J016	chr14	-	33405234	33410802	0
ENSRNOG00000002085:J017	chr14	-	33410836	33430341	0
ENSRNOG00000002089:J009	chr14	-	16268949	16270295	14
ENSRNOG00000002089:J010	chr14	-	16270501	16272135	60
ENSRNOG00000002089:J011	chr14	-	16272234	16272323	39
ENSRNOG00000002089:J012	chr14	-	16272402	16272582	16
ENSRNOG00000002089:J013	chr14	-	16272833	16274321	49
ENSRNOG00000002089:J014	chr14	-	16274459	16274946	11
ENSRNOG00000002089:J015	chr14	-	16275084	16275885	5
ENSRNOG00000002093:J018	chr14	+	3506659	3530119	2
ENSRNOG00000002093:J019	chr14	+	3530279	3573006	4
ENSRNOG00000002093:J020	chr14	+	3573191	3610075	7
ENSRNOG00000002093:J021	chr14	+	3610213	3633659	3
ENSRNOG00000002093:J022	chr14	+	3633843	3637888	7
ENSRNOG00000002093:J023	chr14	+	3638057	3639628	3
ENSRNOG00000002093:J024	chr14	+	3639776	3646217	4
ENSRNOG00000002093:J025	chr14	+	3646407	3648279	8
ENSRNOG00000002093:J026	chr14	+	3648611	3649040	1
ENSRNOG00000002093:J027	chr14	+	3649193	3651771	3
ENSRNOG00000002093:J028	chr14	+	3651912	3652128	2
ENSRNOG00000002093:J029	chr14	+	3652287	3656130	10
ENSRNOG00000002093:J030	chr14	+	3656427	3658690	5
ENSRNOG00000002093:J031	chr14	+	3658808	3668336	6
ENSRNOG00000002093:J032	chr14	+	3668387	3671089	4
ENSRNOG00000002093:J033	chr14	+	3671197	3679354	5
ENSRNOG00000002097:J005	chr14	-	36551735	36552467	3
ENSRNOG00000002097:J006	chr14	-	36552544	36553678	0
ENSRNOG00000002097:J007	chr14	-	36553735	36554275	0
ENSRNOG00000002100:J017	chr14	-	33449319	33451929	0
ENSRNOG00000002100:J018	chr14	-	33449319	33536963	51
ENSRNOG00000002100:J019	chr14	-	33452939	33550700	68
ENSRNOG00000002100:J020	chr14	-	33537093	33541121	0
ENSRNOG00000002100:J021	chr14	-	33541228	33541910	60
ENSRNOG00000002100:J022	chr14	-	33541988	33542106	35
ENSRNOG00000002100:J023	chr14	-	33542210	33543148	52
ENSRNOG00000002100:J024	chr14	-	33550758	33550848	90
ENSRNOG00000002100:J025	chr14	-	33550973	33553169	71
ENSRNOG00000002100:J026	chr14	-	33553201	33554882	54
ENSRNOG00000002100:J027	chr14	-	33554994	33555087	67
ENSRNOG00000002100:J028	chr14	-	33555231	33556784	47
ENSRNOG00000002100:J029	chr14	-	33556908	33558856	67
ENSRNOG00000002100:J030	chr14	-	33558977	33560372	45
ENSRNOG00000002101:J011	chr14	-	33564643	33564881	28
ENSRNOG00000002101:J012	chr14	-	33565040	33567334	11
ENSRNOG00000002101:J013	chr14	-	33567515	33569279	5
ENSRNOG00000002101:J014	chr14	-	33569363	33569682	4
ENSRNOG00000002101:J015	chr14	-	33569796	33570021	13
ENSRNOG00000002101:J016	chr14	-	33570201	33571913	11
ENSRNOG00000002101:J017	chr14	-	33572092	33576325	143
ENSRNOG00000002101:J018	chr14	-	33576523	33580349	53
ENSRNOG00000002101:J019	chr14	-	33580416	33580522	45
ENSRNOG00000002105:J013	chr14	-	3828074	3832491	1
ENSRNOG00000002105:J014	chr14	-	3832641	3834514	0
ENSRNOG00000002105:J015	chr14	-	3834597	3835420	2
ENSRNOG00000002105:J016	chr14	-	3835596	3836364	6
ENSRNOG00000002105:J017	chr14	-	3836460	3837019	2
ENSRNOG00000002105:J018	chr14	-	3837269	3837976	5
ENSRNOG00000002105:J019	chr14	-	3838119	3838202	3
ENSRNOG00000002105:J020	chr14	-	3838296	3841153	2
ENSRNOG00000002105:J021	chr14	-	3841289	3841508	4
ENSRNOG00000002105:J022	chr14	-	3841592	3846100	2
ENSRNOG00000002105:J023	chr14	-	3846285	3846787	0
ENSRNOG00000002106:J012	chr14	+	36687245	36718150	70
ENSRNOG00000002106:J013	chr14	+	36689748	36718150	0
ENSRNOG00000002106:J014	chr14	+	36718231	36722317	79
ENSRNOG00000002106:J015	chr14	+	36722531	36725233	98
ENSRNOG00000002106:J016	chr14	+	36725463	36738766	105
ENSRNOG00000002106:J017	chr14	+	36738843	36748227	116
ENSRNOG00000002106:J018	chr14	+	36748311	36750689	67
ENSRNOG00000002106:J019	chr14	+	36750887	36751269	51
ENSRNOG00000002106:J020	chr14	+	36751348	36751841	57
ENSRNOG00000002112:J011	chr14	+	4125681	4126516	0
ENSRNOG00000002112:J012	chr14	+	4126573	4131213	0
ENSRNOG00000002112:J013	chr14	+	4131397	4139592	0
ENSRNOG00000002112:J014	chr14	+	4139690	4154609	0
ENSRNOG00000002112:J015	chr14	+	4154670	4178530	16
ENSRNOG00000002112:J016	chr14	+	4180743	4180839	9
ENSRNOG00000002112:J017	chr14	+	4181550	4181725	12
ENSRNOG00000002112:J018	chr14	+	4182331	4197678	21
ENSRNOG00000002112:J019	chr14	+	4197781	4198615	12
ENSRNOG00000002117:J004	chr14	+	4363401	4364981	2
ENSRNOG00000002117:J005	chr14	+	4365207	4366951	1
ENSRNOG00000002120:J015	chr14	-	37081646	37081954	0
ENSRNOG00000002120:J016	chr14	-	37082000	37083900	0
ENSRNOG00000002120:J017	chr14	-	37083984	37085920	0
ENSRNOG00000002120:J018	chr14	-	37086044	37089182	0
ENSRNOG00000002120:J019	chr14	-	37089358	37091380	0
ENSRNOG00000002120:J020	chr14	-	37091539	37092873	0
ENSRNOG00000002120:J021	chr14	-	37093228	37094627	0
ENSRNOG00000002120:J022	chr14	-	37094834	37096876	0
ENSRNOG00000002120:J023	chr14	-	37096972	37098793	0
ENSRNOG00000002120:J024	chr14	-	37098900	37100256	0
ENSRNOG00000002120:J025	chr14	-	37100372	37100531	0
ENSRNOG00000002120:J026	chr14	-	37100637	37107947	0
ENSRNOG00000002120:J027	chr14	-	37108068	37108153	0
ENSRNOG00000002121:J003	chr14	-	5089027	5101003	0
ENSRNOG00000002122:J005	chr14	-	5290031	5315861	0
ENSRNOG00000002122:J006	chr14	-	5316003	5349956	1
ENSRNOG00000002122:J007	chr14	-	5350027	5378497	1
ENSRNOG00000002125:J009	chr14	+	16341651	16341724	0
ENSRNOG00000002125:J010	chr14	+	16342047	16345394	9
ENSRNOG00000002125:J011	chr14	+	16345552	16356456	26
ENSRNOG00000002125:J012	chr14	+	16356585	16356929	20
ENSRNOG00000002125:J013	chr14	+	16357004	16357959	35
ENSRNOG00000002125:J014	chr14	+	16358100	16358341	72
ENSRNOG00000002125:J015	chr14	+	16358572	16362828	52
ENSRNOG00000002127:J003	chr14	-	33596959	33596960	0
ENSRNOG00000002128:J012	chr14	+	33581228	33598809	9
ENSRNOG00000002128:J013	chr14	+	33598876	33599591	12
ENSRNOG00000002128:J014	chr14	+	33599798	33604368	12
ENSRNOG00000002128:J015	chr14	+	33604481	33604586	11
ENSRNOG00000002128:J016	chr14	+	33604732	33606179	10
ENSRNOG00000002128:J017	chr14	+	33606252	33607847	10
ENSRNOG00000002128:J018	chr14	+	33607999	33608267	5
ENSRNOG00000002128:J019	chr14	+	33608395	33609477	14
ENSRNOG00000002128:J020	chr14	+	33609699	33611566	16
ENSRNOG00000002128:J021	chr14	+	33611687	33612800	22
ENSRNOG00000002129:J004	chr14	-	5419212	5423351	134
ENSRNOG00000002129:J005	chr14	-	5425513	5428660	95
ENSRNOG00000002130:J006	chr14	-	5857987	5857991	0
ENSRNOG00000002130:J007	chr14	-	5858062	5859062	0
ENSRNOG00000002130:J008	chr14	-	5859072	5859111	0
ENSRNOG00000002130:J009	chr14	-	5859119	5859397	0
ENSRNOG00000002134:J015	chr14	+	5928919	5928923	0
ENSRNOG00000002134:J016	chr14	+	5928920	5930373	3
ENSRNOG00000002134:J017	chr14	+	5928949	5930373	0
ENSRNOG00000002134:J018	chr14	+	5930455	5930459	0
ENSRNOG00000002134:J019	chr14	+	5930501	5937823	9
ENSRNOG00000002134:J020	chr14	+	5937933	5938118	0
ENSRNOG00000002134:J021	chr14	+	5938315	5940707	10
ENSRNOG00000002134:J022	chr14	+	5938315	5941739	0
ENSRNOG00000002134:J023	chr14	+	5940953	5941739	9
ENSRNOG00000002134:J024	chr14	+	5942020	5942675	6
ENSRNOG00000002134:J025	chr14	+	5942882	5943783	5
ENSRNOG00000002134:J026	chr14	+	5943886	5944221	9
ENSRNOG00000002134:J027	chr14	+	5944415	5945294	1
ENSRNOG00000002135:J009	chr14	+	37113248	37116489	7
ENSRNOG00000002135:J010	chr14	+	37116699	37120540	18
ENSRNOG00000002135:J011	chr14	+	37120726	37121427	44
ENSRNOG00000002135:J012	chr14	+	37121619	37121895	22
ENSRNOG00000002135:J013	chr14	+	37122027	37125687	12
ENSRNOG00000002137:J015	chr14	+	33624619	33625281	30
ENSRNOG00000002137:J016	chr14	+	33625402	33626753	12
ENSRNOG00000002137:J017	chr14	+	33627067	33631871	25
ENSRNOG00000002137:J018	chr14	+	33632064	33633938	10
ENSRNOG00000002137:J019	chr14	+	33634180	33634633	8
ENSRNOG00000002137:J020	chr14	+	33634740	33635527	11
ENSRNOG00000002137:J021	chr14	+	33635700	33636831	4
ENSRNOG00000002137:J022	chr14	+	33637024	33639037	6
ENSRNOG00000002137:J023	chr14	+	33639153	33640147	5
ENSRNOG00000002137:J024	chr14	+	33640940	33643128	6
ENSRNOG00000002137:J025	chr14	+	33643292	33644598	6
ENSRNOG00000002137:J026	chr14	+	33644721	33645807	14
ENSRNOG00000002137:J027	chr14	+	33645939	33646781	11
ENSRNOG00000002139:J009	chr14	-	33652516	33653848	8
ENSRNOG00000002139:J010	chr14	-	33654011	33655020	4
ENSRNOG00000002139:J011	chr14	-	33655211	33661192	2
ENSRNOG00000002139:J012	chr14	-	33664124	33665344	14
ENSRNOG00000002139:J013	chr14	-	33665527	33668239	9
ENSRNOG00000002139:J014	chr14	-	33668308	33670634	10
ENSRNOG00000002139:J015	chr14	-	33670799	33676839	0
ENSRNOG00000002142:J014	chr14	-	9397142	9400071	85
ENSRNOG00000002142:J015	chr14	-	9400175	9401935	105
ENSRNOG00000002142:J016	chr14	-	9402055	9403528	161
ENSRNOG00000002142:J017	chr14	-	9403681	9405551	161
ENSRNOG00000002142:J018	chr14	-	9405620	9408232	74
ENSRNOG00000002142:J019	chr14	-	9408320	9409507	112
ENSRNOG00000002142:J020	chr14	-	9409590	9411324	142
ENSRNOG00000002142:J021	chr14	-	9411383	9421417	122
ENSRNOG00000002142:J022	chr14	-	9421557	9422901	77
ENSRNOG00000002142:J023	chr14	-	9422999	9428926	70
ENSRNOG00000002142:J024	chr14	-	9429023	9440814	111
ENSRNOG00000002142:J025	chr14	-	9440942	9456788	18
ENSRNOG00000002144:J031	chr14	-	34132842	34134401	42
ENSRNOG00000002144:J032	chr14	-	34134596	34135683	38
ENSRNOG00000002144:J033	chr14	-	34135883	34142717	42
ENSRNOG00000002144:J034	chr14	-	34142901	34145068	31
ENSRNOG00000002144:J035	chr14	-	34144984	34145068	0
ENSRNOG00000002144:J036	chr14	-	34145297	34146148	51
ENSRNOG00000002144:J037	chr14	-	34146225	34147798	38
ENSRNOG00000002144:J038	chr14	-	34147906	34148414	35
ENSRNOG00000002144:J039	chr14	-	34148578	34149695	30
ENSRNOG00000002144:J040	chr14	-	34149740	34153912	29
ENSRNOG00000002144:J041	chr14	-	34154018	34160980	52
ENSRNOG00000002144:J042	chr14	-	34161130	34165270	29
ENSRNOG00000002144:J043	chr14	-	34165380	34166499	22
ENSRNOG00000002144:J044	chr14	-	34166632	34166827	30
ENSRNOG00000002144:J045	chr14	-	34167055	34167992	22
ENSRNOG00000002144:J046	chr14	-	34168180	34169671	32
ENSRNOG00000002144:J047	chr14	-	34168180	34172737	6
ENSRNOG00000002144:J048	chr14	-	34169692	34172737	26
ENSRNOG00000002144:J049	chr14	-	34172897	34175973	32
ENSRNOG00000002144:J050	chr14	-	34176104	34177352	9
ENSRNOG00000002144:J051	chr14	-	34176132	34177383	0
ENSRNOG00000002144:J052	chr14	-	34177362	34177363	0
ENSRNOG00000002144:J053	chr14	-	34177366	34177367	0
ENSRNOG00000002144:J054	chr14	-	34177391	34177392	0
ENSRNOG00000002144:J055	chr14	-	34177461	34177465	0
ENSRNOG00000002146:J016	chr14	-	6604190	6604683	6
ENSRNOG00000002146:J017	chr14	-	6604831	6608143	17
ENSRNOG00000002146:J018	chr14	-	6608307	6608586	15
ENSRNOG00000002146:J019	chr14	-	6608704	6608903	17
ENSRNOG00000002146:J020	chr14	-	6609025	6612027	10
ENSRNOG00000002146:J021	chr14	-	6612126	6618425	19
ENSRNOG00000002146:J022	chr14	-	6618546	6619958	19
ENSRNOG00000002146:J023	chr14	-	6620140	6622323	11
ENSRNOG00000002146:J024	chr14	-	6622491	6627945	18
ENSRNOG00000002146:J025	chr14	-	6628174	6629994	7
ENSRNOG00000002146:J026	chr14	-	6630219	6631209	9
ENSRNOG00000002146:J027	chr14	-	6631460	6632868	22
ENSRNOG00000002146:J028	chr14	-	6633002	6637119	21
ENSRNOG00000002146:J029	chr14	-	6637233	6644668	3
ENSRNOG00000002149:J004	chr14	+	9556733	9558297	0
ENSRNOG00000002149:J005	chr14	+	9558470	9560619	0
ENSRNOG00000002152:J015	chr14	-	37213957	37214359	7
ENSRNOG00000002152:J016	chr14	-	37214462	37216359	13
ENSRNOG00000002152:J017	chr14	-	37216464	37228631	2
ENSRNOG00000002152:J018	chr14	-	37228740	37238504	26
ENSRNOG00000002152:J019	chr14	-	37238596	37241608	32
ENSRNOG00000002152:J020	chr14	-	37241679	37251285	33
ENSRNOG00000002152:J021	chr14	-	37251377	37253886	29
ENSRNOG00000002152:J022	chr14	-	37254001	37261801	20
ENSRNOG00000002152:J023	chr14	-	37261841	37262012	31
ENSRNOG00000002152:J024	chr14	-	37262083	37284490	12
ENSRNOG00000002152:J025	chr14	-	37262083	37294237	1
ENSRNOG00000002152:J026	chr14	-	37294298	37294411	0
ENSRNOG00000002153:J027	chr14	-	34053321	34056926	2
ENSRNOG00000002153:J028	chr14	-	34057051	34060480	7
ENSRNOG00000002153:J029	chr14	-	34060585	34061395	16
ENSRNOG00000002153:J030	chr14	-	34061598	34062361	8
ENSRNOG00000002153:J031	chr14	-	34062571	34070882	3
ENSRNOG00000002153:J032	chr14	-	34071068	34071576	6
ENSRNOG00000002153:J033	chr14	-	34071687	34072966	13
ENSRNOG00000002153:J034	chr14	-	34073135	34073821	14
ENSRNOG00000002153:J035	chr14	-	34073877	34074293	8
ENSRNOG00000002153:J036	chr14	-	34074448	34074521	18
ENSRNOG00000002153:J037	chr14	-	34074637	34080418	9
ENSRNOG00000002153:J038	chr14	-	34080570	34083787	6
ENSRNOG00000002153:J039	chr14	-	34083865	34087573	11
ENSRNOG00000002153:J040	chr14	-	34087726	34088654	11
ENSRNOG00000002153:J041	chr14	-	34088807	34092072	6
ENSRNOG00000002153:J042	chr14	-	34092296	34094593	9
ENSRNOG00000002153:J043	chr14	-	34094732	34097443	13
ENSRNOG00000002153:J044	chr14	-	34097509	34100983	12
ENSRNOG00000002153:J045	chr14	-	34101199	34102797	6
ENSRNOG00000002153:J046	chr14	-	34102926	34106976	6
ENSRNOG00000002153:J047	chr14	-	34107061	34108818	3
ENSRNOG00000002153:J048	chr14	-	34108960	34109813	9
ENSRNOG00000002153:J049	chr14	-	34109981	34110618	14
ENSRNOG00000002153:J050	chr14	-	34110809	34112346	2
ENSRNOG00000002153:J051	chr14	-	34112503	34115208	0
ENSRNOG00000002154:J005	chr14	-	6783554	6786053	0
ENSRNOG00000002154:J006	chr14	-	6783554	6791746	0
ENSRNOG00000002154:J007	chr14	-	6791814	6793514	0
ENSRNOG00000002158:J008	chr14	-	6802646	6803199	0
ENSRNOG00000002158:J009	chr14	-	6803364	6806707	0
ENSRNOG00000002158:J010	chr14	-	6806773	6810364	0
ENSRNOG00000002158:J011	chr14	-	6810442	6810536	0
ENSRNOG00000002158:J012	chr14	-	6810587	6810677	0
ENSRNOG00000002158:J013	chr14	-	6810744	6813885	0
ENSRNOG00000002159:J013	chr14	-	10344775	10349434	4
ENSRNOG00000002159:J014	chr14	-	10349514	10349752	7
ENSRNOG00000002159:J015	chr14	-	10349881	10350526	6
ENSRNOG00000002159:J016	chr14	-	10350612	10351146	4
ENSRNOG00000002159:J017	chr14	-	10351202	10352603	2
ENSRNOG00000002159:J018	chr14	-	10352719	10357227	0
ENSRNOG00000002159:J019	chr14	-	10357321	10358529	3
ENSRNOG00000002159:J020	chr14	-	10358619	10359797	3
ENSRNOG00000002159:J021	chr14	-	10359872	10360961	3
ENSRNOG00000002159:J022	chr14	-	10361232	10383788	1
ENSRNOG00000002159:J023	chr14	-	10383855	10394557	2
ENSRNOG00000002161:J004	chr14	+	45033688	45037686	0
ENSRNOG00000002161:J005	chr14	+	45040052	45042074	0
ENSRNOG00000002163:J007	chr14	-	45146672	45149317	4
ENSRNOG00000002163:J008	chr14	-	45149478	45153802	8
ENSRNOG00000002163:J009	chr14	-	45153953	45154493	15
ENSRNOG00000002163:J010	chr14	-	45154977	45160451	16
ENSRNOG00000002163:J011	chr14	-	45160547	45165016	0
ENSRNOG00000002164:J011	chr14	+	34354732	34359808	1
ENSRNOG00000002164:J012	chr14	+	34359867	34367022	0
ENSRNOG00000002164:J013	chr14	+	34367070	34371451	0
ENSRNOG00000002164:J014	chr14	+	34371511	34372919	0
ENSRNOG00000002164:J015	chr14	+	34372949	34373040	2
ENSRNOG00000002164:J016	chr14	+	34373091	34375511	6
ENSRNOG00000002164:J017	chr14	+	34375586	34378274	5
ENSRNOG00000002164:J018	chr14	+	34378322	34379854	0
ENSRNOG00000002164:J019	chr14	+	34379894	34381761	0
ENSRNOG00000002165:J010	chr14	+	10424809	10426821	9
