chrom	strand	start	end	CT
chrX	-	20057350	20067894	6
chrX	-	20067962	20070488	2
chrX	-	20067962	20070492	1
chrX	+	20122574	20122700	1
chrX	+	20128047	20128148	2
chrX	+	20422983	20423319	1
chrX	+	20424230	20435081	1
chrX	+	20536573	20952576	1
chrX	-	20772274	20774906	1
chrX	-	20793685	20793994	1
chrX	-	20821698	20833300	1
chrX	-	20833400	20866063	2
chrX	-	20853279	20853315	1
chrX	+	20952676	20953483	1
chrX	+	20954307	20954951	1
chrX	+	20956301	20967673	1
chrX	+	20967923	20987200	1
chrX	+	21006818	21007929	2
chrX	+	21010894	21012766	1
chrX	+	21063683	21070038	2
chrX	+	21070233	21088269	1
chrX	+	21088355	21088696	2
chrX	+	21088805	21091672	1
chrX	+	21091833	21093282	2
chrX	+	21096867	21104016	1
chrX	+	21104104	21104607	1
chrX	+	21111494	21112237	1
chrX	+	21112341	21127563	1
chrX	+	21127742	21128189	2
chrX	+	21165371	21166228	1
chrX	+	21407757	21643528	1
chrX	+	21474719	21474904	1
chrX	+	21474719	21477908	1
chrX	+	21477596	21477908	1
chrX	+	21478056	21499909	4
chrX	+	21499978	21500914	1
chrX	+	21499978	21504712	1
chrX	+	21501022	21504712	1
chrX	+	21504811	21505519	2
chrX	+	21505726	21507384	4
chrX	+	21507537	21516270	3
chrX	+	21516333	21518212	6
chrX	+	21518290	21519348	1
chrX	+	21519543	21520100	2
chrX	+	21520200	21523182	1
chrX	+	21523283	21523565	3
chrX	+	21523716	21523848	2
chrX	+	21524929	21527158	1
chrX	+	21527260	21527651	2
chrX	+	21531610	21531852	2
chrX	+	21532030	21532922	5
chrX	+	21533014	21533593	1
chrX	+	21533805	21538575	5
chrX	+	21538633	21539311	3
chrX	+	21539488	21542110	3
chrX	+	21543844	21544220	4
chrX	+	21544315	21547185	4
chrX	+	21547377	21549222	5
chrX	+	21549439	21549764	1
chrX	+	21549887	21551219	2
chrX	+	21551457	21551890	3
chrX	+	21552121	21554390	2
chrX	+	21554513	21554888	3
chrX	+	21559221	21559481	4
chrX	+	21559641	21560223	3
chrX	+	21560595	21563506	1
chrX	+	21563702	21564447	1
chrX	+	21568068	21570254	3
chrX	+	21571005	21573030	1
chrX	+	21573203	21573534	8
chrX	+	21573683	21574394	4
chrX	+	21574470	21575310	6
chrX	+	21575345	21576034	1
chrX	+	21575409	21575996	2
chrX	+	21576130	21576321	3
chrX	+	21576490	21577776	3
chrX	+	21581209	21583138	2
chrX	+	21583184	21584760	2
chrX	+	21586558	21586779	1
chrX	+	21586910	21587567	2
chrX	+	21587782	21587864	2
chrX	+	21588393	21589156	1
chrX	+	21591067	21591167	2
chrX	+	21591324	21592021	5
chrX	+	21592606	21593282	1
chrX	+	21594576	21596436	1
chrX	+	21594576	21596439	1
chrX	+	21596595	21596952	1
chrX	+	21597198	21597579	1
chrX	+	21597697	21598135	1
chrX	+	21599336	21600739	1
chrX	+	21600857	21601092	3
chrX	+	21601274	21601553	2
chrX	+	21696834	21697191	2
chrX	+	21697356	21698189	1
chrX	+	21698354	21698482	5
chrX	+	21698611	21698706	2
chrX	+	21698815	21698941	2
chrX	-	21699629	21699738	1
chrX	-	21702163	21702353	1
chrX	-	21702435	21704142	1
chrX	+	21711127	21716949	2
chrX	+	21717138	21717229	1
chrX	+	21717342	21720181	3
chrX	+	21720385	21720475	3
chrX	+	21720714	21721645	3
chrX	+	21721904	21721983	2
chrX	+	21722124	21722895	3
chrX	+	21722978	21723118	1
chrX	+	21723326	21727812	1
chrX	+	21727998	21728093	6
chrX	+	21728273	21728377	1
chrX	+	21728524	21728615	4
chrX	+	21728753	21729639	1
chrX	+	21729756	21729860	7
chrX	-	21729756	21729860	1
chrX	+	21729967	21734936	5
chrX	+	21735078	21739690	3
chrX	+	21739836	21739928	4
chrX	+	21740082	21740894	1
chrX	+	21741005	21752141	2
chrX	+	21752298	21752711	5
chrX	+	21752818	21752819	1
chrX	+	21753136	21754700	4
chrX	+	21754770	21755017	1
chrX	+	21755128	21755444	5
chrX	+	22289532	22291234	1
chrX	+	22303174	22306644	5
chrX	+	22306722	22308738	3
chrX	+	22308861	22309137	3
chrX	+	22309308	22310502	3
chrX	+	22310637	22313027	6
chrX	+	22313151	22313256	3
chrX	+	22313438	22314289	2
chrX	+	22314448	22316239	4
chrX	+	22316628	22320654	1
chrX	+	22321094	22327998	4
chrX	+	22328118	22328224	2
chrX	+	22342346	22342483	1
chrX	+	22342631	22343070	1
chrX	+	22344118	22344700	2
chrX	+	22344839	22345286	2
chrX	+	22345466	22345625	4
chrX	+	22345763	22345941	2
chrX	+	22347223	22347470	2
chrX	-	22399687	22399813	1
chrX	-	22410698	22410937	1
chrX	-	22411032	22411164	1
chrX	+	23080466	23081070	1
chrX	+	23085863	23085970	1
chrX	-	23171661	23172963	1
chrX	-	23174419	23177033	1
chrX	-	23177213	23181081	3
chrX	-	23182044	23185437	1
chrX	-	23186517	23187160	1
chrX	+	23218406	23218979	1
chrX	-	23488048	23489605	1
chrX	+	23680218	23682319	1
chrX	-	24111124	24123153	1
chrX	+	24949416	24951892	1
chrX	+	24977510	24977848	1
chrX	+	24979593	24980707	1
chrX	+	24984197	24984632	1
chrX	+	25016499	25017747	2
chrX	+	25017890	25043482	3
chrX	+	25039919	25039975	1
chrX	+	25043637	25045215	7
chrX	+	25045315	25048328	1
chrX	+	25048516	25051453	3
chrX	+	25051576	25057957	2
chrX	+	25058359	25059429	2
chrX	+	25059975	25062845	5
chrX	+	25063032	25064138	5
chrX	+	25064537	25070384	10
chrX	+	25070601	25078523	6
chrX	+	25077080	25078523	1
chrX	-	25462775	25472205	3
chrX	-	25472413	25477244	1
chrX	-	25491906	25497482	2
chrX	-	25497631	25502165	1
chrX	-	25502273	25536598	2
chrX	-	25536694	25578059	2
chrX	-	25578775	25627981	1
chrX	+	26294281	26294677	1
chrX	+	26294828	26297177	2
chrX	+	26297329	26297631	4
chrX	+	26301357	26301938	2
chrX	+	27017475	27017860	1
chrX	+	27017475	27017863	1
chrX	+	27017959	27018276	3
chrX	+	27018377	27019151	10
chrX	+	27019243	27019844	5
chrX	+	27019970	27020620	2
chrX	+	27022887	27024782	3
chrX	+	27025045	27026549	2
chrX	+	27029502	27030443	1
chrX	+	27030528	27032713	2
chrX	+	27959069	28072821	1
chrX	+	28593451	28594452	23
chrX	+	28594567	28594963	68
chrX	+	29136674	29316000	1
chrX	+	29458120	29462390	1
chrX	+	29525383	29542474	1
chrX	+	29542502	29546178	1
chrX	-	29551892	29553246	2
chrX	-	29553989	29556495	1
chrX	-	29556607	29558015	4
chrX	-	29558086	29562064	3
chrX	+	29562840	29563872	1
chrX	+	29568738	29571107	2
chrX	+	29588435	29591399	1
chrX	+	29592011	29592334	1
chrX	+	29601671	29601905	2
chrX	-	29608204	29609590	2
chrX	-	29609656	29611075	2
chrX	-	29613990	29618521	2
chrX	-	29618678	29621317	6
chrX	-	29621504	29648100	2
chrX	-	29639719	29648100	1
chrX	-	29815927	29817368	2
chrX	-	29817407	29825356	1
chrX	+	31154949	31157324	2
chrX	+	31157411	31159082	1
chrX	+	31167637	31171982	1
chrX	+	31172159	31172983	2
chrX	+	31173096	31175316	2
chrX	+	31175413	31176143	3
chrX	+	31176805	31179185	1
chrX	-	31855358	31863249	1
chrX	-	31863332	31871998	1
chrX	-	31930290	31933588	1
chrX	-	31966281	31968045	1
chrX	-	32052885	32055768	1
chrX	-	32055885	32058940	1
chrX	-	32078835	32079866	1
chrX	+	32266805	32268965	1
chrX	+	32269028	32270027	2
chrX	+	32306938	32308654	3
chrX	+	32308763	32309473	1
chrX	+	32309560	32313275	1
chrX	+	32313314	32314040	1
chrX	-	32347934	32352973	1
chrX	-	33384465	33385696	4
chrX	-	33385808	33402841	2
chrX	-	33402986	33413789	1
chrX	-	33413886	33417322	2
chrX	-	33417378	33432372	1
chrX	-	33432469	33462907	1
chrX	-	33462951	33463042	1
chrX	-	33463105	33468544	1
chrX	-	33498956	33500244	2
chrX	-	33500328	33500465	2
chrX	-	33510952	33514569	2
chrX	+	33533623	33533844	1
chrX	+	33542829	33551507	2
chrX	+	33551656	33559626	2
chrX	+	33559685	33560123	3
chrX	+	33560271	33561443	4
chrX	+	33599818	33618579	1
chrX	+	33618883	33622825	1
chrX	+	33622917	33631648	1
chrX	+	33631819	33634697	1
chrX	+	33634892	33638067	1
chrX	+	33638187	33639164	4
chrX	+	33639239	33642252	1
chrX	-	33649120	33649635	10
chrX	-	33649746	33650843	3
chrX	-	33650901	33652016	4
chrX	-	33652093	33653137	3
chrX	-	33653215	33653316	12
chrX	-	33653443	33654133	13
chrX	-	33654294	33655138	4
chrX	-	33655254	33656360	5
chrX	-	33656534	33657094	6
chrX	-	33657240	33664517	4
chrX	-	33664662	33665531	6
chrX	+	33898372	33903866	1
chrX	+	33903964	33925153	1
chrX	+	33925292	33928385	1
chrX	+	33928449	33931100	1
chrX	+	34050110	34057330	2
chrX	-	34734262	34793803	1
chrX	+	35602863	35654902	2
chrX	+	35612790	35612999	1
chrX	+	35654948	35665037	3
chrX	+	35672146	35674707	1
chrX	+	35674798	35678866	1
chrX	+	35700062	35703853	2
chrX	+	35703955	35704226	1
chrX	+	35704332	35709602	2
chrX	+	35709726	35716513	1
chrX	+	35716613	35721821	1
chrX	+	35721941	35724997	2
chrX	-	35750109	35752529	3
chrX	-	35752725	35753173	3
chrX	-	35753315	35761791	3
chrX	-	35761897	35765610	5
chrX	-	35765636	35777191	5
chrX	-	35972603	35973312	1
chrX	-	35973366	35975089	1
chrX	-	35975260	35980118	2
chrX	-	36856541	36857691	1
chrX	-	36857801	36858463	1
chrX	-	36873343	36875350	1
chrX	-	36878002	36878875	1
chrX	+	37335631	37336095	6
chrX	+	37336222	37336791	3
chrX	+	37337403	37338274	4
chrX	+	37338430	37338632	3
chrX	+	37338704	37339381	4
chrX	+	37339449	37340914	5
chrX	+	37341023	37341642	5
chrX	+	37470034	37493300	1
chrX	+	37493337	37498687	2
chrX	+	37498708	37499387	2
chrX	+	37499444	37523956	2
chrX	+	37524073	37530197	1
chrX	+	37530279	37535919	2
chrX	+	37536000	37536639	3
chrX	+	37536719	37537268	2
chrX	+	37539838	37540687	2
chrX	+	37540758	37544511	1
chrX	+	37544600	37544742	4
chrX	+	37544807	37544958	6
chrX	+	37545061	37545720	3
chrX	+	37545845	37548054	1
chrX	+	37548180	37550890	5
chrX	+	37550980	37552478	1
chrX	+	37552637	37555056	1
chrX	+	37555218	37556167	3
chrX	+	37556244	37562198	3
chrX	+	37562316	37570469	1
chrX	+	37570610	37571196	1
chrX	+	37580187	37584558	1
chrX	+	37585563	37585953	1
chrX	+	37586004	37588838	1
chrX	+	37590179	37592883	4
chrX	+	37655400	37735853	1
chrX	-	37791642	37792974	1
chrX	-	37793038	37798261	2
chrX	-	37821935	37848944	1
chrX	-	37849104	37851621	4
chrX	-	37851702	37854896	1
chrX	-	37854948	37866341	1
chrX	-	37866449	37893084	3
chrX	-	37893179	37907241	2
chrX	-	37907317	37958483	3
chrX	-	37958689	37970150	3
chrX	-	38295805	38309903	1
chrX	-	38324083	38325603	1
chrX	-	38325667	38326515	1
chrX	-	38398791	38400551	1
chrX	-	38410084	38410589	3
chrX	-	38410668	38411175	1
chrX	+	38413028	38414176	1
chrX	-	38413028	38414176	2
chrX	+	38414402	38419946	1
chrX	-	38421443	38436568	4
chrX	-	38436693	38439043	1
chrX	-	38439174	38446034	1
chrX	-	38446145	38449614	1
chrX	-	38466484	38467742	1
chrX	+	39860958	39864134	1
chrX	+	39907570	39907857	1
chrX	+	39948664	39951433	2
chrX	+	40265826	40281535	1
chrX	+	40281663	40286776	1
chrX	+	40281663	40294550	2
chrX	+	40294669	40297428	2
chrX	+	40301255	40303348	1
chrX	+	40363725	40385131	1
chrX	+	40388022	40388560	2
chrX	+	40388625	40392192	4
chrX	+	40392368	40393239	3
chrX	-	40393394	40394106	1
chrX	+	40403990	40405510	1
chrX	-	40403990	40405510	1
chrX	+	40405590	40413274	2
chrX	+	43501122	43503612	2
chrX	+	43503729	43504826	1
chrX	+	43504949	43506699	2
chrX	+	43506830	43510798	2
chrX	-	43543374	43543999	2
chrX	-	43544381	43545239	4
chrX	-	43545325	43545494	4
chrX	-	43545585	43545720	3
chrX	-	43545832	43549952	3
chrX	-	43550020	43552674	5
chrX	-	43552751	43561717	4
chrX	-	43561821	43562175	1
chrX	-	43562259	43575306	1
chrX	-	43575344	43575646	1
chrX	-	43575817	43582625	1
chrX	-	43582671	43585043	1
chrX	-	43585138	43592094	1
chrX	+	43626837	43627105	6
chrX	+	43627157	43627261	6
chrX	+	43627345	43627706	1
chrX	+	43627345	43628776	3
chrX	+	43627816	43628776	1
chrX	+	43628878	43628968	1
chrX	+	43629009	43629238	2
chrX	+	44831056	44959897	1
chrX	+	44967519	44969146	2
chrX	+	44969292	44971900	1
chrX	+	44973658	44974007	1
chrX	+	44974149	44974419	2
chrX	+	44974694	44975618	3
chrX	+	44975679	44976120	2
chrX	+	44976242	44979103	1
chrX	+	44984362	44985269	1
chrX	-	45101723	45103283	2
chrX	+	45421225	45421536	1
chrX	+	45421702	45422359	5
chrX	+	45422481	45422847	2
chrX	+	45422970	45423823	1
chrX	+	45424247	45424585	1
chrX	+	45424722	45425015	2
chrX	+	45425153	45426136	1
chrX	+	45426296	45426820	3
chrX	+	45426942	45428190	4
chrX	-	45521099	45521342	1
chrX	-	45521437	45522073	1
chrX	-	45522697	45522849	1
chrX	-	46766122	47053389	1
chrX	+	48779565	48792348	1
chrX	+	49840017	49865685	1
chrX	-	51103567	51123388	2
chrX	-	51150357	51151902	1
chrX	-	51337032	51382227	1
chrX	-	51382303	51451805	1
chrX	-	51451943	51462497	2
chrX	+	51492873	51692025	2
chrX	+	51692118	51697322	1
chrX	+	51719653	51794722	2
chrX	+	51794841	51881033	3
chrX	+	51881215	51882324	3
chrX	+	51882456	51958186	1
chrX	+	51958375	51959205	1
chrX	+	51959387	51968576	1
chrX	+	52010749	52010847	1
chrX	+	52010955	52017027	2
chrX	+	52017207	52025679	4
chrX	+	52057975	52076886	3
chrX	+	52091925	52103915	4
chrX	+	52104061	52104954	2
chrX	+	52105167	52107775	2
chrX	+	52107889	52109469	2
chrX	+	52109625	52117391	1
chrX	+	52117562	52122077	2
chrX	+	52134286	52136533	2
chrX	+	52136683	52158794	2
chrX	+	52158956	52171576	1
chrX	+	52181132	52194727	2
chrX	+	52195677	52197714	2
chrX	+	52197885	52211874	3
chrX	+	52217548	52218417	2
chrX	+	52244354	52262777	2
chrX	+	52262950	52323643	2
chrX	-	52542908	52549724	1
chrX	+	52581267	52614950	1
chrX	+	52617512	52679103	2
chrX	+	52679268	52719412	2
chrX	+	52726634	52765758	2
chrX	+	52765991	52827692	3
chrX	+	52827810	52872532	2
chrX	+	52872744	52887380	2
chrX	+	52927297	53054354	2
chrX	+	53123473	53232861	2
chrX	+	53190594	53190692	1
chrX	+	53360948	53366453	1
chrX	+	53366515	53400413	1
chrX	+	53416268	53418668	2
chrX	+	53418754	53421126	3
chrX	+	53421284	53452396	2
chrX	+	53452563	53454793	1
chrX	+	53454905	53456986	3
chrX	+	53457123	53462397	2
chrX	+	53462463	53463504	1
chrX	+	53463570	53466216	3
chrX	+	53493267	53504936	2
chrX	+	53505029	53512008	2
chrX	+	54077219	54079752	1
chrX	+	54083924	54086193	1
chrX	-	54229843	54231663	1
chrX	-	54238070	54238183	1
chrX	-	54240054	54241254	1
chrX	-	54275788	54282975	2
chrX	+	54390867	54408043	1
chrX	+	54770990	54819551	1
chrX	-	56498750	56778616	1
chrX	-	58863592	58920669	1
chrX	-	62491753	62537348	1
chrX	-	62537480	62539202	1
chrX	-	62556804	62562911	2
chrX	-	62563044	62567545	1
chrX	-	62642231	62643825	1
chrX	-	62674155	62674403	2
chrX	-	62674491	62674912	2
chrX	-	62675922	62676377	1
chrX	+	62754760	62779826	1
chrX	-	62836943	62840280	1
chrX	-	62848452	62852719	1
chrX	-	62853477	62854868	1
chrX	-	62870951	62872636	2
chrX	-	62872821	62877693	2
chrX	-	63163724	63164471	1
chrX	-	63165761	63165942	3
chrX	-	63165761	63177768	1
chrX	-	63166092	63177768	2
chrX	-	63182385	63195504	2
chrX	-	63195572	63204190	1
chrX	-	63270399	63273928	16
chrX	-	63274101	63275047	12
chrX	-	63274101	63277939	1
chrX	-	63275217	63277939	8
chrX	-	63278084	63279210	13
chrX	-	63279305	63281729	12
chrX	-	63281864	63283332	11
chrX	-	63283491	63284434	10
chrX	-	63284529	63288031	9
chrX	-	63288130	63288238	2
chrX	-	63288153	63288238	11
chrX	-	63288366	63290305	5
chrX	-	63290369	63291033	7
chrX	+	63521055	63542196	1
chrX	+	63542304	63544446	1
chrX	+	63544566	63552833	3
chrX	+	63544566	63559230	1
chrX	+	63552888	63559230	1
chrX	+	63559326	63592301	1
chrX	+	63592393	63602833	1
chrX	+	63602914	63621643	2
chrX	+	63621709	63624885	3
chrX	-	63803398	63803607	6
chrX	-	63803993	63804677	5
chrX	-	63804792	63805098	9
chrX	-	63805161	63805306	8
chrX	-	63805349	63805440	9
chrX	-	63805520	63805736	15
chrX	-	63805828	63805977	15
chrX	-	63806057	63806210	7
chrX	-	63806274	63806369	9
chrX	-	63807038	63807589	4
chrX	-	63808288	63808985	3
chrX	-	63809059	63809614	2
chrX	-	64062693	64086887	1
chrX	-	64273014	64275126	2
chrX	-	64275902	64285955	4
chrX	-	64286199	64301510	1
chrX	-	64301642	64307561	2
chrX	-	64307691	64311410	2
chrX	-	64311643	64327388	1
chrX	-	64327568	64344703	1
chrX	-	64890952	64891930	2
chrX	-	65081902	65083627	2
chrX	-	65093432	65094111	4
chrX	-	65094197	65096419	3
chrX	-	65097422	65097746	1
chrX	-	65098028	65099262	1
chrX	-	65099344	65101355	7
chrX	+	65226944	65271858	2
chrX	+	65279650	65280640	1
chrX	+	65280915	65282316	1
chrX	+	65291129	65291479	1
chrX	+	65291640	65292606	4
chrX	+	65292699	65293059	3
chrX	+	65293284	65293763	2
chrX	+	65566334	65568347	2
chrX	+	65572034	65572598	1
chrX	+	65590142	65599885	1
chrX	+	65603681	65624081	1
chrX	+	67827683	67828410	1
chrX	-	68195301	68196421	1
chrX	-	68196587	68207586	1
chrX	-	68207910	68225843	3
chrX	-	68225991	68267408	2
chrX	-	68288380	68289136	1
chrX	-	68289195	68292446	2
chrX	-	68292531	68338535	1
chrX	-	68340068	68340573	4
chrX	-	68340607	68343773	3
chrX	-	68347834	68352819	1
chrX	-	68352920	68355133	2
chrX	-	68355263	68356865	2
chrX	-	68356970	68368916	2
chrX	-	68369027	68376417	1
chrX	-	68376519	68428688	1
chrX	-	68438703	68458597	1
chrX	-	68458693	68562200	4
chrX	-	68562373	68562496	2
chrX	+	68627390	68629204	7
chrX	+	68627466	68629204	1
chrX	+	68629333	68629542	6
chrX	+	68629621	68630119	4
chrX	+	68630162	68631786	3
chrX	+	68631915	68632464	4
chrX	+	68631915	68632553	1
chrX	+	68632622	68633808	6
chrX	+	68713380	68726428	1
chrX	+	68726462	68771102	1
chrX	+	68900653	68901505	2
chrX	+	68901598	68901793	1
chrX	-	69216228	69218475	6
chrX	+	70322966	70323314	4
chrX	+	70323608	70331189	2
chrX	+	70331385	70333235	1
chrX	+	70334089	70344552	2
chrX	-	70428455	70436305	2
chrX	-	70436420	70438286	2
chrX	+	70438644	70439766	1
chrX	+	70439804	70440063	2
chrX	+	70440094	70440232	3
chrX	+	70440293	70440489	2
chrX	+	70440534	70445408	3
chrX	+	70445772	70446417	3
chrX	+	70447240	70447432	2
chrX	+	70447517	70447719	1
chrX	+	70448305	70450387	1
chrX	+	70450471	70450717	3
chrX	+	70450741	70450898	1
chrX	+	70450963	70451382	1
chrX	+	70451392	70451980	1
chrX	-	70459152	70459318	7
chrX	-	70459379	70459604	7
chrX	-	70459703	70460230	5
chrX	-	70460287	70460490	3
chrX	-	70460574	70460904	4
chrX	-	70461004	70461518	2
chrX	+	70558405	70560035	1
chrX	+	70565960	70566256	1
chrX	+	70570297	70570880	1
chrX	+	70571028	70571164	2
chrX	+	70603784	70604663	2
chrX	+	70625215	70636053	1
chrX	+	70642464	70643095	1
chrX	-	70994139	71119279	1
chrX	-	71119370	71119893	7
chrX	-	71120018	71120967	3
chrX	-	71121063	71122039	1
chrX	-	71121063	71127047	2
chrX	+	71174967	71175479	1
chrX	+	71175584	71175785	3
chrX	+	71175977	71176099	1
chrX	+	71176259	71176712	1
chrX	+	71177165	71177276	1
chrX	+	71177531	71178035	1
chrX	+	71181325	71181443	1
chrX	+	71181962	71182129	1
chrX	+	71182180	71182476	1
chrX	+	71184470	71184643	1
chrX	+	71185025	71185463	1
chrX	+	71186552	71187557	2
chrX	+	71187629	71188053	2
chrX	+	71188514	71189209	1
chrX	+	71189321	71189483	1
chrX	+	71189573	71190316	1
chrX	+	71190773	71191478	1
chrX	+	71191640	71192887	1
chrX	+	71193265	71193485	1
chrX	+	71193636	71193778	2
chrX	+	71193975	71194145	1
chrX	+	71194223	71194310	3
chrX	+	71194365	71194440	1
chrX	+	71196423	71196925	1
chrX	-	71196423	71196925	1
chrX	+	71197069	71197260	1
chrX	+	71197342	71197540	2
chrX	-	71300380	71301624	1
chrX	-	71301879	71302909	1
chrX	-	71303024	71303594	1
chrX	-	71303746	71303989	3
chrX	-	71303746	71304010	1
chrX	-	71304583	71305809	2
chrX	-	71305956	71306116	1
chrX	-	71306539	71306777	2
chrX	-	71306934	71307016	2
chrX	-	71307114	71307737	2
chrX	-	71307903	71308109	1
chrX	-	71308282	71308531	2
chrX	-	71309158	71309367	2
chrX	-	71309518	71309807	1
chrX	-	71310542	71310771	2
chrX	-	71311066	71311512	2
chrX	-	71311585	71311890	3
chrX	-	71311934	71312843	1
chrX	+	71324423	71325148	7
chrX	+	71325204	71331453	7
chrX	+	71331631	71333884	6
chrX	+	71334078	71335244	4
chrX	+	71335546	71336696	8
chrX	+	71336792	71337057	12
chrX	+	71337254	71338067	9
chrX	+	71338152	71338515	10
chrX	+	71338618	71339112	10
chrX	+	71339152	71339844	7
chrX	+	71339954	71341234	7
chrX	+	71343325	71345525	1
chrX	+	71345964	71346054	1
chrX	+	71346154	71346515	1
chrX	+	71413186	71413445	1
chrX	+	71413562	71418082	4
chrX	+	71420488	71421949	4
chrX	+	71422168	71422537	2
chrX	+	71422756	71423267	1
chrX	+	71423475	71428287	1
chrX	+	71431251	71440924	1
chrX	+	71446057	71446205	5
chrX	+	71446325	71446573	1
chrX	+	71446749	71448658	2
chrX	+	71450822	71452888	1
chrX	+	71452997	71454315	3
chrX	+	71454414	71455675	5
chrX	+	71455853	71460647	2
chrX	+	71460715	71462775	3
chrX	+	71462898	71464032	2
chrX	+	71464125	71464210	1
chrX	+	71464295	71474180	1
chrX	+	71474248	71474390	1
chrX	+	71474248	71474730	3
chrX	+	71478411	71479428	1
chrX	+	71479585	71480245	2
chrX	+	71480423	71484673	3
chrX	+	71541181	71543863	5
chrX	+	71544044	71544823	11
chrX	+	71545067	71552269	4
chrX	+	71552338	71555985	1
chrX	+	71556102	71562513	3
chrX	+	71562593	71564473	3
chrX	+	71564669	71564922	5
chrX	+	71565063	71565679	4
chrX	+	71565780	71568019	3
chrX	+	71568173	71568256	2
chrX	+	71568358	71568754	1
chrX	+	71568934	71570162	5
chrX	+	71570321	71570415	6
chrX	+	71570505	71572699	4
chrX	+	71572825	71573285	7
chrX	+	71573456	71573568	6
chrX	+	71573685	71573778	9
chrX	+	71573949	71575169	13
chrX	+	71575322	71579751	3
chrX	+	71580004	71580234	2
chrX	+	71580358	71583670	6
chrX	-	71956829	71957279	1
chrX	+	71969417	71971392	2
chrX	+	71971525	71972291	1
chrX	+	72004578	72007652	1
chrX	+	72007726	72011058	4
chrX	+	72011178	72011490	1
chrX	-	72074303	72074693	34
chrX	-	72074851	72075608	15
chrX	-	72075780	72076562	21
chrX	-	72076660	72077028	35
chrX	-	72077209	72077512	14
chrX	-	72077590	72078485	2
chrX	-	72129623	72130151	3
chrX	-	72130276	72133596	1
chrX	-	72186270	72273708	1
chrX	-	72276854	72299916	1
chrX	-	72304246	72363220	1
chrX	-	72363362	72364952	1
chrX	-	72365083	72369024	1
chrX	+	72366716	72369224	1
chrX	-	72379993	72380506	1
chrX	-	72380560	72386374	1
chrX	-	72386545	72391622	1
chrX	-	72391673	72394375	1
chrX	-	72394414	72394677	1
chrX	-	72417225	72418693	1
chrX	-	72421172	72422724	2
chrX	-	72422803	72427005	1
chrX	-	72427150	72428445	2
chrX	-	72428555	72442632	4
chrX	-	72442767	72451287	1
chrX	-	72451366	72455017	1
chrX	-	72455125	72455799	1
chrX	-	72455895	72467118	1
chrX	-	72492321	72495171	1
chrX	-	72495252	72504562	1
chrX	-	72503352	72504562	1
chrX	-	72507827	72510037	1
chrX	-	72510085	72513388	1
chrX	-	72513547	72514979	2
chrX	+	72650814	72651037	1
chrX	+	72651174	72651952	1
chrX	+	72652013	72652194	1
chrX	+	72723993	72724487	5
chrX	+	72724653	72724945	1
chrX	-	74000326	74094340	1
chrX	-	74331976	74332814	1
chrX	-	74332968	74333328	4
chrX	-	74333469	74333682	1
chrX	-	74333895	74334635	2
chrX	-	74334772	74334863	5
chrX	-	74334974	74337589	2
chrX	-	74475815	74476411	1
chrX	+	74504518	74509920	1
chrX	-	74587189	74590937	2
chrX	-	75089574	75175475	1
chrX	-	75150823	75164416	1
chrX	-	75164524	75166622	1
chrX	-	75174517	75174667	1
chrX	-	75176909	75178540	1
chrX	-	75178628	75178717	2
chrX	-	75178806	75179726	1
chrX	-	75201786	75216013	1
chrX	+	75399470	75400513	1
chrX	+	75403040	75405077	1
chrX	+	75405176	75406912	2
chrX	-	75459468	75462660	1
chrX	-	75462787	75471644	1
chrX	-	75471777	75477138	2
chrX	-	76010608	76018808	1
chrX	-	76018909	76029112	1
chrX	-	76029228	76030920	2
chrX	+	76045065	76046035	8
chrX	+	76046147	76046374	3
chrX	+	76046147	76092005	1
chrX	+	76155802	76165104	1
chrX	-	76687508	76689026	1
chrX	-	76696300	76697022	1
chrX	-	76697075	76698471	1
chrX	-	76698527	76708772	1
chrX	-	76823288	76824198	4
chrX	-	76824327	76824821	1
chrX	-	76824917	76825616	1
chrX	-	76825742	76826682	4
chrX	-	76826832	76843153	2
chrX	-	76843348	76844402	3
chrX	-	76844580	76845836	1
chrX	-	76845945	76847831	4
chrX	-	76847938	76849715	2
chrX	-	76857490	76857655	5
chrX	-	76857744	76858976	1
chrX	-	76859106	76862080	3
chrX	-	76862198	76863671	2
chrX	-	76863847	76865118	3
chrX	-	76865256	76870608	2
chrX	-	76870786	76870923	4
chrX	-	76872749	76876633	1
chrX	-	76876855	76877547	4
chrX	-	76877650	76878499	8
chrX	-	76878593	76881154	4
chrX	-	76881328	76881731	3
chrX	-	76881868	76892397	1
chrX	-	76892470	76898741	3
chrX	-	76901770	76902659	3
chrX	-	76902727	76904245	3
chrX	-	76904355	76908489	3
chrX	-	76908603	76911995	2
chrX	-	76912120	76912842	1
chrX	-	76912895	76914291	1
chrX	-	76914347	76924256	1
chrX	-	76940066	76978878	1
chrX	-	77023562	77025198	2
chrX	-	77025289	77030019	1
chrX	-	77030094	77032447	1
chrX	-	77032511	77033098	2
chrX	-	77033188	77037974	2
chrX	-	77038115	77038393	1
chrX	-	77041033	77045338	1
chrX	-	77045508	77061464	1
chrX	+	77065528	77069151	18
chrX	+	77069276	77071455	26
chrX	+	77136368	77136985	1
chrX	+	77137711	77138828	1
chrX	+	77139011	77141276	1
chrX	+	77141440	77143829	1
chrX	+	77145351	77145776	1
chrX	+	77147248	77148379	1
chrX	+	77148471	77149864	2
chrX	+	77149992	77150310	1
chrX	+	77150803	77154475	2
